candidateid,positionid,jobtitle,applicationdate,source,stage,dateatstage,application_year,application_month,application_quarter,application_month_name,application_day_of_week,stage_number,is_applied,is_screened,is_interview1,is_interview2,is_offer,is_hired,is_rejected,is_linkedin,is_indeed,is_referral,is_company_website,is_job_fair,days_in_process,applications_per_position,hires_per_position,rejections_per_position,stage_count,furthest_stage,application_season,recruitment_outcome
CAND-13583,POS-322,Research,2025-10-19,Employee Referral,Interview 2,2025-11-07,2025,10,4,October,Sunday,4,0,0,0,1,0,0,0,0,0,1,0,0,19.0,29,1,12,1,4,Fall,In Progress - Advanced
CAND-13584,POS-322,Research,2025-10-19,Employee Referral,Rejected,2025-11-13,2025,10,4,October,Sunday,7,0,0,0,0,0,0,1,0,0,1,0,0,25.0,29,1,12,1,7,Fall,Rejected
CAND-13586,POS-323,Regional Sales,2025-09-28,Indeed,Rejected,2025-10-01,2025,9,3,September,Sunday,7,0,0,0,0,0,0,1,0,1,0,0,0,3.0,34,1,7,1,7,Fall,Rejected
CAND-13621,POS-323,Regional Sales,2025-09-30,Linkedin,Applied,,2025,9,3,September,Tuesday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,34,1,7,1,1,Fall,In Progress - Early
CAND-13623,POS-323,Regional Sales,2025-09-30,Employee Referral,Interview 1,2025-10-05,2025,9,3,September,Tuesday,3,0,0,1,0,0,0,0,0,0,1,0,0,5.0,34,1,7,1,3,Fall,In Progress - Advanced
CAND-13624,POS-323,Regional Sales,2025-09-30,Job Fair,Interview 2,2025-10-08,2025,9,3,September,Tuesday,4,0,0,0,1,0,0,0,0,0,0,0,1,8.0,34,1,7,1,4,Fall,In Progress - Advanced
CAND-13625,POS-323,Regional Sales,2025-09-30,Employee Referral,Rejected,,2025,9,3,September,Tuesday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,34,1,7,1,7,Fall,Rejected
CAND-13595,POS-323,Regional Sales,2025-10-03,Unknown,Rejected,,2025,10,4,October,Friday,7,0,0,0,0,0,0,1,0,0,0,0,0,0.0,34,1,7,1,7,Fall,Rejected
CAND-13613,POS-323,Unknown,2025-10-04,Linkedin,Applied,2025-10-04,2025,10,4,October,Saturday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,34,1,7,1,1,Fall,In Progress - Early
CAND-13614,POS-323,Regional Sales,2025-10-04,Job Fair,Screened,2025-10-09,2025,10,4,October,Saturday,2,0,1,0,0,0,0,0,0,0,0,0,1,5.0,34,1,7,1,2,Fall,In Progress - Early
CAND-13607,POS-323,Regional Sales,2025-10-09,Employee Referral,Applied,2025-10-09,2025,10,4,October,Thursday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,34,1,7,1,1,Fall,In Progress - Early
CAND-13609,POS-323,Regional Sales,2025-10-09,Company Website,Interview 1,2025-10-16,2025,10,4,October,Thursday,3,0,0,1,0,0,0,0,0,0,0,1,0,7.0,34,1,7,1,3,Fall,In Progress - Advanced
CAND-13610,POS-323,Regional Sales,2025-10-09,Job Fair,Interview 2,2025-10-19,2025,10,4,October,Thursday,4,0,0,0,1,0,0,0,0,0,0,0,1,10.0,34,1,7,1,4,Fall,In Progress - Advanced
CAND-13611,POS-323,Regional Sales,2025-10-09,Job Fair,Offer,2025-10-22,2025,10,4,October,Thursday,5,0,0,0,0,1,0,0,0,0,0,0,1,13.0,34,1,7,1,5,Fall,Offer Stage
CAND-13612,POS-323,Regional Sales,2025-10-09,Linkedin,Unknown,2025-10-25,2025,10,4,October,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,34,1,7,1,0,Fall,Unknown
CAND-13618,POS-323,Regional Sales,2025-10-10,Job Fair,Applied,2025-10-10,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,34,1,7,1,1,Fall,In Progress - Early
CAND-13620,POS-323,Regional Sales,2025-10-10,Linkedin,Rejected,2025-10-21,2025,10,4,October,Friday,7,0,0,0,0,0,0,1,1,0,0,0,0,11.0,34,1,7,1,7,Fall,Rejected
CAND-13588,POS-323,Regional Sales,2025-10-12,Employee Referral,Screened,2025-10-18,2025,10,4,October,Sunday,2,0,1,0,0,0,0,0,0,0,1,0,0,6.0,34,1,7,1,2,Fall,In Progress - Early
CAND-13596,POS-323,Regional Sales,2025-10-17,Indeed,Applied,2025-10-17,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,34,1,7,1,1,Fall,In Progress - Early
CAND-13597,POS-323,Unknown,2025-10-17,Company Website,Screened,2025-10-19,2025,10,4,October,Friday,2,0,1,0,0,0,0,0,0,0,0,1,0,2.0,34,1,7,1,2,Fall,In Progress - Early
CAND-13598,POS-323,Regional Sales,2025-10-17,Linkedin,Interview 1,2025-10-21,2025,10,4,October,Friday,3,0,0,1,0,0,0,0,1,0,0,0,0,4.0,34,1,7,1,3,Fall,In Progress - Advanced
CAND-13601,POS-323,Unknown,2025-10-17,Job Fair,Hired,2025-11-02,2025,10,4,October,Friday,6,0,0,0,0,0,1,0,0,0,0,0,1,16.0,34,1,7,1,6,Fall,Hired
CAND-13628,POS-323,Regional Sales,2025-10-17,Employee Referral,Unknown,2025-10-17,2025,10,4,October,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,34,1,7,1,0,Fall,Unknown
CAND-13629,POS-323,Regional Sales,2025-10-17,Unknown,Screened,2025-10-19,2025,10,4,October,Friday,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,34,1,7,1,2,Fall,In Progress - Early
CAND-13630,POS-323,Regional Sales,2025-10-17,Indeed,Interview 1,2025-10-25,2025,10,4,October,Friday,3,0,0,1,0,0,0,0,0,1,0,0,0,8.0,34,1,7,1,3,Fall,In Progress - Advanced
CAND-13631,POS-323,Unknown,2025-10-17,Employee Referral,Unknown,2025-10-30,2025,10,4,October,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,34,1,7,1,0,Fall,Unknown
CAND-13632,POS-323,Regional Sales,2025-10-17,Employee Referral,Offer,2025-11-02,2025,10,4,October,Friday,5,0,0,0,0,1,0,0,0,0,1,0,0,16.0,34,1,7,1,5,Fall,Offer Stage
CAND-13626,POS-323,Regional Sales,2025-10-19,Linkedin,Applied,2025-10-19,2025,10,4,October,Sunday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,34,1,7,1,1,Fall,In Progress - Early
CAND-13627,POS-323,Regional Sales,2025-10-19,Company Website,Rejected,2025-10-25,2025,10,4,October,Sunday,7,0,0,0,0,0,0,1,0,0,0,1,0,6.0,34,1,7,1,7,Fall,Rejected
CAND-13602,POS-323,Regional Sales,2025-10-22,Job Fair,Applied,2025-10-22,2025,10,4,October,Wednesday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,34,1,7,1,1,Fall,In Progress - Early
CAND-13604,POS-323,Regional Sales,2025-10-22,Linkedin,Rejected,2025-10-30,2025,10,4,October,Wednesday,7,0,0,0,0,0,0,1,1,0,0,0,0,8.0,34,1,7,1,7,Fall,Rejected
CAND-13606,POS-323,Regional Sales,2025-10-24,Job Fair,Rejected,2025-10-27,2025,10,4,October,Friday,7,0,0,0,0,0,0,1,0,0,0,0,1,3.0,34,1,7,1,7,Fall,Rejected
CAND-13590,POS-323,Regional Sales,2025-10-27,Job Fair,Applied,2025-10-27,2025,10,4,October,Monday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,34,1,7,1,1,Fall,In Progress - Early
CAND-13591,POS-323,Regional Sales,2025-10-27,Job Fair,Screened,2025-11-02,2025,10,4,October,Monday,2,0,1,0,0,0,0,0,0,0,0,0,1,6.0,34,1,7,1,2,Fall,In Progress - Early
CAND-13616,POS-323,Regional Sales,2025-10-28,Employee Referral,Applied,2025-10-28,2025,10,4,October,Tuesday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,34,1,7,1,1,Fall,In Progress - Early
CAND-13617,POS-323,Regional Sales,2025-10-28,Indeed,Unknown,2025-11-02,2025,10,4,October,Tuesday,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,34,1,7,1,0,Fall,Unknown
CAND-13651,POS-324,Regional Sales,2025-08-23,Indeed,Interview 1,2025-09-02,2025,8,3,August,Saturday,3,0,0,1,0,0,0,0,0,1,0,0,0,10.0,46,1,15,1,3,Summer,In Progress - Advanced
CAND-13652,POS-324,Regional Sales,2025-08-23,Job Fair,Interview 2,2025-09-09,2025,8,3,August,Saturday,4,0,0,0,1,0,0,0,0,0,0,0,1,17.0,46,1,15,1,4,Summer,In Progress - Advanced
CAND-13653,POS-324,Regional Sales,2025-08-23,Indeed,Rejected,2025-09-14,2025,8,3,August,Saturday,7,0,0,0,0,0,0,1,0,1,0,0,0,22.0,46,1,15,1,7,Summer,Rejected
CAND-13654,POS-324,Regional Sales,2025-08-23,Job Fair,Applied,2025-08-23,2025,8,3,August,Saturday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,46,1,15,1,1,Summer,In Progress - Early
CAND-13656,POS-324,Regional Sales,2025-08-23,Company Website,Rejected,2025-08-29,2025,8,3,August,Saturday,7,0,0,0,0,0,0,1,0,0,0,1,0,6.0,46,1,15,1,7,Summer,Rejected
CAND-13663,POS-324,Regional Sales,2025-08-28,Employee Referral,Applied,2025-08-28,2025,8,3,August,Thursday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,46,1,15,1,1,Summer,In Progress - Early
CAND-13664,POS-324,Regional Sales,2025-08-28,Job Fair,Screened,2025-08-30,2025,8,3,August,Thursday,2,0,1,0,0,0,0,0,0,0,0,0,1,2.0,46,1,15,1,2,Summer,In Progress - Early
CAND-13665,POS-324,Regional Sales,2025-08-28,Employee Referral,Interview 1,2025-09-03,2025,8,3,August,Thursday,3,0,0,1,0,0,0,0,0,0,1,0,0,6.0,46,1,15,1,3,Summer,In Progress - Advanced
CAND-13667,POS-324,Regional Sales,2025-08-28,Unknown,Rejected,2025-09-12,2025,8,3,August,Thursday,7,0,0,0,0,0,0,1,0,0,0,0,0,15.0,46,1,15,2,7,Summer,Rejected
CAND-13667,POS-324,Regional Sales,2025-08-28,Job Fair,Rejected,2025-09-12,2025,8,3,August,Thursday,7,0,0,0,0,0,0,1,0,0,0,0,1,15.0,46,1,15,2,7,Summer,Rejected
CAND-13681,POS-324,Regional Sales,2025-09-03,Linkedin,Applied,2025-09-03,2025,9,3,September,Wednesday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,46,1,15,1,1,Fall,In Progress - Early
CAND-13682,POS-324,Regional Sales,2025-09-03,Company Website,Rejected,2025-09-07,2025,9,3,September,Wednesday,7,0,0,0,0,0,0,1,0,0,0,1,0,4.0,46,1,15,1,7,Fall,Rejected
CAND-13675,POS-324,Regional Sales,2025-09-04,Company Website,Applied,2025-09-04,2025,9,3,September,Thursday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,46,1,15,1,1,Fall,In Progress - Early
CAND-13678,POS-324,Regional Sales,2025-09-04,Company Website,Interview 2,2025-09-17,2025,9,3,September,Thursday,4,0,0,0,1,0,0,0,0,0,0,1,0,13.0,46,1,15,1,4,Fall,In Progress - Advanced
CAND-13679,POS-324,Unknown,2025-09-04,Job Fair,Unknown,2025-09-20,2025,9,3,September,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,46,1,15,1,0,Fall,Unknown
CAND-13634,POS-324,Regional Sales,2025-09-08,Job Fair,Applied,2025-09-08,2025,9,3,September,Monday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,46,1,15,1,1,Fall,In Progress - Early
CAND-13635,POS-324,Regional Sales,2025-09-08,Job Fair,Rejected,2025-09-15,2025,9,3,September,Monday,7,0,0,0,0,0,0,1,0,0,0,0,1,7.0,46,1,15,1,7,Fall,Rejected
CAND-13684,POS-324,Regional Sales,2025-09-09,Employee Referral,Screened,2025-09-15,2025,9,3,September,Tuesday,2,0,1,0,0,0,0,0,0,0,1,0,0,6.0,46,1,15,1,2,Fall,In Progress - Early
CAND-13662,POS-324,Regional Sales,2025-09-10,Job Fair,Rejected,2025-09-10,2025,9,3,September,Wednesday,7,0,0,0,0,0,0,1,0,0,0,0,1,0.0,46,1,15,1,7,Fall,Rejected
CAND-13691,POS-324,Regional Sales,2025-09-10,Company Website,Rejected,2025-09-13,2025,9,3,September,Wednesday,7,0,0,0,0,0,0,1,0,0,0,1,0,3.0,46,1,15,1,7,Fall,Rejected
CAND-13669,POS-324,Regional Sales,2025-09-16,Indeed,Rejected,2025-09-19,2025,9,3,September,Tuesday,7,0,0,0,0,0,0,1,0,1,0,0,0,3.0,46,1,15,1,7,Fall,Rejected
CAND-13688,POS-324,Unknown,2025-09-16,Job Fair,Screened,2025-09-20,2025,9,3,September,Tuesday,2,0,1,0,0,0,0,0,0,0,0,0,1,4.0,46,1,15,1,2,Fall,In Progress - Early
CAND-13697,POS-324,Regional Sales,2025-09-21,Company Website,Applied,2025-09-21,2025,9,3,September,Sunday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,46,1,15,1,1,Fall,In Progress - Early
CAND-13698,POS-324,Regional Sales,2025-09-21,Employee Referral,Screened,2025-09-25,2025,9,3,September,Sunday,2,0,1,0,0,0,0,0,0,0,1,0,0,4.0,46,1,15,1,2,Fall,In Progress - Early
CAND-13699,POS-324,Regional Sales,2025-09-21,Linkedin,Interview 1,2025-10-02,2025,9,3,September,Sunday,3,0,0,1,0,0,0,0,1,0,0,0,0,11.0,46,1,15,1,3,Fall,In Progress - Advanced
CAND-13700,POS-324,Regional Sales,2025-09-21,Indeed,Interview 2,2025-10-07,2025,9,3,September,Sunday,4,0,0,0,1,0,0,0,0,1,0,0,0,16.0,46,1,15,1,4,Fall,In Progress - Advanced
CAND-13702,POS-324,Regional Sales,2025-09-21,Company Website,Hired,2025-10-16,2025,9,3,September,Sunday,6,0,0,0,0,0,1,0,0,0,0,1,0,25.0,46,1,15,1,6,Fall,Hired
CAND-13648,POS-324,Regional Sales,2025-09-22,Employee Referral,Rejected,2025-09-22,2025,9,3,September,Monday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,46,1,15,2,7,Fall,Rejected
CAND-13648,POS-324,Regional Sales,2025-09-22,Employee Referral,Rejected,2025-09-22,2025,9,3,September,Monday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,46,1,15,2,7,Fall,Rejected
CAND-13642,POS-324,Regional Sales,2025-10-05,Linkedin,Applied,2025-10-05,2025,10,4,October,Sunday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,46,1,15,2,1,Fall,In Progress - Early
CAND-13642,POS-324,Regional Sales,2025-10-05,Linkedin,Applied,2025-10-05,2025,10,4,October,Sunday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,46,1,15,2,1,Fall,In Progress - Early
CAND-13657,POS-324,Regional Sales,2025-10-07,Employee Referral,Applied,2025-10-07,2025,10,4,October,Tuesday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,46,1,15,1,1,Fall,In Progress - Early
CAND-13658,POS-324,Regional Sales,2025-10-07,Linkedin,Screened,,2025,10,4,October,Tuesday,2,0,1,0,0,0,0,0,1,0,0,0,0,0.0,46,1,15,1,2,Fall,In Progress - Early
CAND-13660,POS-324,Regional Sales,2025-10-07,Job Fair,Unknown,2025-10-19,2025,10,4,October,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,46,1,15,2,7,Fall,Unknown
CAND-13660,POS-324,Regional Sales,2025-10-07,Job Fair,Rejected,2025-10-19,2025,10,4,October,Tuesday,7,0,0,0,0,0,0,1,0,0,0,0,1,12.0,46,1,15,2,7,Fall,Rejected
CAND-13694,POS-324,Unknown,2025-10-16,Linkedin,Interview 1,2025-10-28,2025,10,4,October,Thursday,3,0,0,1,0,0,0,0,1,0,0,0,0,12.0,46,1,15,1,3,Fall,In Progress - Advanced
CAND-13695,POS-324,Regional Sales,2025-10-16,Indeed,Interview 2,2025-11-02,2025,10,4,October,Thursday,4,0,0,0,1,0,0,0,0,1,0,0,0,17.0,46,1,15,1,4,Fall,In Progress - Advanced
CAND-13696,POS-324,Regional Sales,2025-10-16,Indeed,Rejected,2025-11-04,2025,10,4,October,Thursday,7,0,0,0,0,0,0,1,0,1,0,0,0,19.0,46,1,15,1,7,Fall,Rejected
CAND-13644,POS-324,Regional Sales,2025-10-17,Job Fair,Applied,2025-10-17,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,46,1,15,1,1,Fall,In Progress - Early
CAND-13647,POS-324,Regional Sales,2025-10-17,Employee Referral,Rejected,2025-10-29,2025,10,4,October,Friday,7,0,0,0,0,0,0,1,0,0,1,0,0,12.0,46,1,15,1,7,Fall,Rejected
CAND-13671,POS-324,Regional Sales,2025-10-25,Linkedin,Screened,2025-10-29,2025,10,4,October,Saturday,2,0,1,0,0,0,0,0,1,0,0,0,0,4.0,46,1,15,1,2,Fall,In Progress - Early
CAND-13673,POS-324,Regional Sales,2025-10-25,Unknown,Interview 2,2025-11-06,2025,10,4,October,Saturday,4,0,0,0,1,0,0,0,0,0,0,0,0,12.0,46,1,15,1,4,Fall,In Progress - Advanced
CAND-13674,POS-324,Regional Sales,2025-10-25,Job Fair,Rejected,2025-11-11,2025,10,4,October,Saturday,7,0,0,0,0,0,0,1,0,0,0,0,1,17.0,46,1,15,1,7,Fall,Rejected
CAND-13637,POS-324,Regional Sales,2025-10-27,Indeed,Unknown,2025-10-30,2025,10,4,October,Monday,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,46,1,15,1,0,Fall,Unknown
CAND-13639,POS-324,Regional Sales,2025-10-27,Unknown,Interview 2,2025-11-08,2025,10,4,October,Monday,4,0,0,0,1,0,0,0,0,0,0,0,0,12.0,46,1,15,1,4,Fall,In Progress - Advanced
CAND-13641,POS-324,Regional Sales,2025-10-27,Job Fair,Unknown,2025-11-13,2025,10,4,October,Monday,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,46,1,15,1,0,Fall,Unknown
CAND-13709,POS-325,Research,2025-07-17,Linkedin,Rejected,2025-07-17,2025,7,3,July,Thursday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,16,0,6,1,7,Summer,Rejected
CAND-13717,POS-325,Research,2025-08-13,Linkedin,Applied,2025-08-13,2025,8,3,August,Wednesday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,16,0,6,1,1,Summer,In Progress - Early
CAND-13718,POS-325,Research,2025-08-13,Company Website,Rejected,2025-08-17,2025,8,3,August,Wednesday,7,0,0,0,0,0,0,1,0,0,0,1,0,4.0,16,0,6,1,7,Summer,Rejected
CAND-13720,POS-325,Research,2025-08-14,Job Fair,Applied,2025-08-14,2025,8,3,August,Thursday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,16,0,6,1,1,Summer,In Progress - Early
CAND-13721,POS-325,Research,2025-08-14,Job Fair,Screened,2025-08-18,2025,8,3,August,Thursday,2,0,1,0,0,0,0,0,0,0,0,0,1,4.0,16,0,6,1,2,Summer,In Progress - Early
CAND-13722,POS-325,Research,2025-08-14,Job Fair,Interview 1,2025-08-25,2025,8,3,August,Thursday,3,0,0,1,0,0,0,0,0,0,0,0,1,11.0,16,0,6,1,3,Summer,In Progress - Advanced
CAND-13713,POS-325,Research,2025-09-01,Linkedin,Rejected,2025-09-01,2025,9,3,September,Monday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,16,0,6,1,7,Fall,Rejected
CAND-13703,POS-325,Research,2025-09-04,Indeed,Applied,2025-09-04,2025,9,3,September,Thursday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,16,0,6,1,1,Fall,In Progress - Early
CAND-13704,POS-325,Research,2025-09-04,Job Fair,Screened,2025-09-06,2025,9,3,September,Thursday,2,0,1,0,0,0,0,0,0,0,0,0,1,2.0,16,0,6,1,2,Fall,In Progress - Early
CAND-13705,POS-325,Research,2025-09-04,Job Fair,Interview 1,,2025,9,3,September,Thursday,3,0,0,1,0,0,0,0,0,0,0,0,1,0.0,16,0,6,1,3,Fall,In Progress - Advanced
CAND-13706,POS-325,Research,2025-09-04,Linkedin,Unknown,2025-09-15,2025,9,3,September,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0,16,0,6,1,0,Fall,Unknown
CAND-13707,POS-325,Research,2025-09-04,Linkedin,Rejected,2025-09-21,2025,9,3,September,Thursday,7,0,0,0,0,0,0,1,1,0,0,0,0,17.0,16,0,6,1,7,Fall,Rejected
CAND-13708,POS-325,Research,2025-09-19,Employee Referral,Rejected,2025-09-19,2025,9,3,September,Friday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,16,0,6,1,7,Fall,Rejected
CAND-13712,POS-325,Research,2025-09-29,Unknown,Rejected,2025-09-29,2025,9,3,September,Monday,7,0,0,0,0,0,0,1,0,0,0,0,0,0.0,16,0,6,1,7,Fall,Rejected
CAND-13714,POS-325,Unknown,2025-10-12,Indeed,Applied,,2025,10,4,October,Sunday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,16,0,6,1,1,Fall,In Progress - Early
CAND-13715,POS-325,Research,2025-10-12,Linkedin,Unknown,2025-10-17,2025,10,4,October,Sunday,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,16,0,6,1,0,Fall,Unknown
CAND-13752,POS-326,Operations,2025-07-04,Indeed,Rejected,2025-07-04,2025,7,3,July,Friday,7,0,0,0,0,0,0,1,0,1,0,0,0,0.0,32,2,7,1,7,Summer,Rejected
CAND-13730,POS-326,Operations,2025-07-09,Indeed,Applied,2025-07-09,2025,7,3,July,Wednesday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,32,2,7,1,1,Summer,In Progress - Early
CAND-13731,POS-326,Operations,2025-07-09,Company Website,Screened,2025-07-14,2025,7,3,July,Wednesday,2,0,1,0,0,0,0,0,0,0,0,1,0,5.0,32,2,7,1,2,Summer,In Progress - Early
CAND-13759,POS-326,Operations,2025-07-18,Employee Referral,Rejected,2025-07-18,2025,7,3,July,Friday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,32,2,7,1,7,Summer,Rejected
CAND-13753,POS-326,Unknown,2025-07-20,Linkedin,Applied,2025-07-20,2025,7,3,July,Sunday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,32,2,7,1,1,Summer,In Progress - Early
CAND-13754,POS-326,Unknown,2025-07-20,Indeed,Screened,2025-07-27,2025,7,3,July,Sunday,2,0,1,0,0,0,0,0,0,1,0,0,0,7.0,32,2,7,1,2,Summer,In Progress - Early
CAND-13756,POS-326,Operations,2025-07-20,Linkedin,Interview 2,2025-08-04,2025,7,3,July,Sunday,4,0,0,0,1,0,0,0,1,0,0,0,0,15.0,32,2,7,1,4,Summer,In Progress - Advanced
CAND-13767,POS-326,Operations,2025-08-21,Linkedin,Rejected,2025-08-27,2025,8,3,August,Thursday,7,0,0,0,0,0,0,1,1,0,0,0,0,6.0,32,2,7,1,7,Summer,Rejected
CAND-13760,POS-326,Operations,2025-08-27,Employee Referral,Applied,2025-08-27,2025,8,3,August,Wednesday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,32,2,7,1,1,Summer,In Progress - Early
CAND-13762,POS-326,Operations,2025-08-27,Linkedin,Interview 1,2025-09-04,2025,8,3,August,Wednesday,3,0,0,1,0,0,0,0,1,0,0,0,0,8.0,32,2,7,2,3,Summer,In Progress - Advanced
CAND-13762,POS-326,Operations,2025-08-27,Linkedin,Interview 1,2025-09-04,2025,8,3,August,Wednesday,3,0,0,1,0,0,0,0,1,0,0,0,0,8.0,32,2,7,2,3,Summer,In Progress - Advanced
CAND-13764,POS-326,Operations,2025-08-27,Job Fair,Offer,2025-09-11,2025,8,3,August,Wednesday,5,0,0,0,0,1,0,0,0,0,0,0,1,15.0,32,2,7,1,5,Summer,Offer Stage
CAND-13735,POS-326,Operations,2025-09-03,Job Fair,Screened,2025-09-05,2025,9,3,September,Wednesday,2,0,1,0,0,0,0,0,0,0,0,0,1,2.0,32,2,7,1,2,Fall,In Progress - Early
CAND-13736,POS-326,Operations,2025-09-03,Employee Referral,Interview 1,2025-09-08,2025,9,3,September,Wednesday,3,0,0,1,0,0,0,0,0,0,1,0,0,5.0,32,2,7,1,3,Fall,In Progress - Advanced
CAND-13738,POS-326,Operations,2025-09-03,Employee Referral,Unknown,2025-09-20,2025,9,3,September,Wednesday,0,0,0,0,0,0,0,0,0,0,1,0,0,17.0,32,2,7,1,0,Fall,Unknown
CAND-13739,POS-326,Operations,2025-09-03,Unknown,Hired,2025-09-25,2025,9,3,September,Wednesday,6,0,0,0,0,0,1,0,0,0,0,0,0,22.0,32,2,7,1,6,Fall,Hired
CAND-13775,POS-326,Operations,2025-09-08,Unknown,Screened,2025-09-13,2025,9,3,September,Monday,2,0,1,0,0,0,0,0,0,0,0,0,0,5.0,32,2,7,1,2,Fall,In Progress - Early
CAND-13746,POS-326,Operations,2025-09-10,Employee Referral,Rejected,,2025,9,3,September,Wednesday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,32,2,7,1,7,Fall,Rejected
CAND-13771,POS-326,Operations,2025-10-07,Unknown,Screened,2025-10-14,2025,10,4,October,Tuesday,2,0,1,0,0,0,0,0,0,0,0,0,0,7.0,32,2,7,1,2,Fall,In Progress - Early
CAND-13772,POS-326,Operations,2025-10-07,Linkedin,Interview 1,2025-10-16,2025,10,4,October,Tuesday,3,0,0,1,0,0,0,0,1,0,0,0,0,9.0,32,2,7,1,3,Fall,In Progress - Advanced
CAND-13773,POS-326,Operations,2025-10-07,Job Fair,Rejected,,2025,10,4,October,Tuesday,7,0,0,0,0,0,0,1,0,0,0,0,1,0.0,32,2,7,2,7,Fall,Rejected
CAND-13773,POS-326,Operations,2025-10-07,Job Fair,Rejected,2025-10-21,2025,10,4,October,Tuesday,7,0,0,0,0,0,0,1,0,0,0,0,1,14.0,32,2,7,2,7,Fall,Rejected
CAND-13724,POS-326,Operations,2025-10-12,Company Website,Applied,2025-10-12,2025,10,4,October,Sunday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,32,2,7,2,1,Fall,In Progress - Early
CAND-13724,POS-326,Operations,2025-10-12,Company Website,Applied,2025-10-12,2025,10,4,October,Sunday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,32,2,7,2,1,Fall,In Progress - Early
CAND-13725,POS-326,Operations,2025-10-12,Employee Referral,Screened,2025-10-18,2025,10,4,October,Sunday,2,0,1,0,0,0,0,0,0,0,1,0,0,6.0,32,2,7,1,2,Fall,In Progress - Early
CAND-13728,POS-326,Operations,2025-10-12,Indeed,Offer,,2025,10,4,October,Sunday,5,0,0,0,0,1,0,0,0,1,0,0,0,0.0,32,2,7,1,5,Fall,Offer Stage
CAND-13740,POS-326,Operations,2025-10-14,Employee Referral,Applied,2025-10-14,2025,10,4,October,Tuesday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,32,2,7,1,1,Fall,In Progress - Early
CAND-13741,POS-326,Operations,2025-10-14,Job Fair,Screened,2025-10-17,2025,10,4,October,Tuesday,2,0,1,0,0,0,0,0,0,0,0,0,1,3.0,32,2,7,1,2,Fall,In Progress - Early
CAND-13743,POS-326,Operations,2025-10-14,Job Fair,Interview 2,2025-10-31,2025,10,4,October,Tuesday,4,0,0,0,1,0,0,0,0,0,0,0,1,17.0,32,2,7,1,4,Fall,In Progress - Advanced
CAND-13744,POS-326,Operations,2025-10-14,Job Fair,Unknown,2025-11-03,2025,10,4,October,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,32,2,7,1,0,Fall,Unknown
