LeaveID,EmployeeID,LeaveType,StartDate,EndDate,Days
"LEAVE-4471","PNR-1895","Personal Leave","","2019-10-21","5"
"LEAVE-4472","PNR-1895","Vacation","2022-04-08","2022-04-08","1"
"LEAVE-4473","PNR-1895","Vacation","2019-02-10","2019-02-11","2"
"LEAVE-4474","PNR-1895","Sick Leave","2022-07-06","2022-07-08","3"
"LEAVE-4475","PNR-1895","Vacation","2018-08-13","2018-08-22",""
"LEAVE-4476","PNR-1896","Vacation","2022-01-03","2022-01-03","1"
"LEAVE-4477","PNR-1896","Personal Leave","2019-04-16","2019-04-18","3"
"LEAVE-4478","PNR-1896"," Vacation ","2022-09-18","2022-09-22","5"
"LEAVE-4479","PNR-1896","Personal Leave","2021-04-20","2021-04-24","5"
"LEAVE-4480","PNR-1896","Vacation","2021-08-11","2021-08-12","2"
"LEAVE-4481","PNR-1897","Personal Leave","2020-01-17","2020-01-21","5"
"LEAVE-4482","PNR-1897","Personal Leave","2020-09-28","2020-09-30","3"
"LEAVE-4483","PNR-1897","Vacation","2025-09-02","2025-09-02","1"
"LEAVE-4484","PNR-1897","Personal Leave","2020-10-17","2020-10-17","1"
"LEAVE-4485","PNR-1897","Vacation","2018-03-29","2018-04-07","10"
"LEAVE-4486",""," Sick Leave ","2020-12-27","2020-12-29","3"
"LEAVE-4486","PNR-1898","Sick Leave","2020-12-27","2020-12-29","3"
"LEAVE-4488","PNR-1898","Maternity/Paternity","2019-04-24","2019-04-24","1"
"LEAVE-4489","PNR-1898","Personal Leave","2019-03-11","2019-03-12","2"
"LEAVE-4490","PNR-1898","Vacation","2021-03-24","2021-03-28","5"
"LEAVE-4491","PNR-1899","Personal Leave","2025-01-24","","5"
"LEAVE-4492","PNR-1899","Personal Leave","2024-01-10","2024-01-10","1"
"LEAVE-4493","PNR-1899","Personal Leave","2025-08-19","2025-08-23","5"
"LEAVE-4494","PNR-1899","Personal Leave","2022-02-17","#N/A","1"
"LEAVE-4495","PNR-1899","Maternity/Paternity","2022-01-05","2022-01-06","2"
"LEAVE-4496","PNR-1900","Personal Leave","2022-12-25","2022-12-25","1"
"LEAVE-4497","PNR-1900"," Sick Leave ","2024-04-25","2024-04-29","5"
"LEAVE-4498","PNR-1900","Personal Leave","2021-01-24","2021-01-26","3"
"#N/A","PNR-1900","Vacation"," 2018-03-20 ","2018-03-20","1"
"LEAVE-4500","PNR-1900","Maternity/Paternity","2024-06-18","2024-06-20","3"
"LEAVE-4501","PNR-1901","Personal Leave","2024-09-02","2024-09-11","10"
"LEAVE-4502","PNR-1901","#N/A","2020-10-04","2020-10-13","10"
"LEAVE-4503","PNR-1901","Vacation","2025-10-21","2025-10-25","5"
"LEAVE-4504","","Maternity/Paternity","2025-03-15","2025-03-17","3"
"LEAVE-4505","PNR-1901","Personal Leave","2022-06-15","2022-06-24","10"
"LEAVE-4506","PNR-1902"," Vacation ","2023-07-14","2023-07-18","5"
"LEAVE-4506","PNR-1902","Vacation","2023-07-14","2023-07-18","5"
"LEAVE-4508","","Vacation","2022-05-23"," 2022-05-24 ","2"
"LEAVE-4509","PNR-1902","Maternity/Paternity","2022-06-29","2022-06-29","1"
"LEAVE-4510","PNR-1902","Personal Leave","2019-10-16","2019-10-17","2"
" LEAVE-4511 ","","Vacation","2020-05-05","2020-05-06","2"
"LEAVE-4512","","Personal Leave","2025-01-15","2025-01-24","10"
"LEAVE-4513","PNR-1903"," Vacation ","2022-12-28","2022-12-30","3"
"LEAVE-4514","PNR-1903","Maternity/Paternity","2021-05-06","2021-05-15","10"
"LEAVE-4515","PNR-1903","Maternity/Paternity","2020-12-07","2020-12-07","1"
"LEAVE-4516","PNR-1904","Maternity/Paternity","2022-05-16","2022-05-25","10"
"LEAVE-4517","PNR-1904","Maternity/Paternity","2025-06-01","2025-06-05","5"
"LEAVE-4518","PNR-1904","Vacation","2018-05-30","2018-06-01","3"
" LEAVE-4519 ","PNR-1904","Personal Leave","2025-10-17","2025-10-19","3"
"LEAVE-4520","PNR-1904","Vacation","2024-03-01","2024-03-10","10"
"LEAVE-4521","PNR-1905","Sick Leave","2018-04-26","2018-04-28","3"
"LEAVE-4522","PNR-1905","Sick Leave"," 2025-01-13 ","2025-01-15","3"
"LEAVE-4523","PNR-1905","Maternity/Paternity","2025-05-28","2025-06-01","5"
"LEAVE-4524","PNR-1905","Sick Leave","2019-12-24","2020-01-02","10"
"LEAVE-4525","PNR-1905","Personal Leave","2023-01-31","2023-02-01","2"
"LEAVE-4526","PNR-1906","Maternity/Paternity","2024-01-21","2024-01-22","2"
"LEAVE-4527","PNR-1906","Sick Leave","2018-02-13","2018-02-13","1"
"LEAVE-4528","PNR-1906","Vacation","","2024-07-20","5"
"LEAVE-4529","PNR-1906","Vacation","2025-05-06","2025-05-10","5"
" LEAVE-4530 ","PNR-1906","Vacation","2022-08-17","2022-08-26","10"
"LEAVE-4531","PNR-1907","Sick Leave","2023-11-04","2023-11-04","1"
"LEAVE-4532","PNR-1907","Vacation","2023-04-01","2023-04-10",""
"LEAVE-4533","PNR-1907","Sick Leave","2025-03-19","2025-03-28","10"
"LEAVE-4534","PNR-1907","Sick Leave","2019-11-06","2019-11-15","10"
"LEAVE-4535","PNR-1907","Personal Leave","2024-05-18","2024-05-19","2"
"LEAVE-4536"," PNR-1908 ","Sick Leave","2020-04-12","2020-04-13","2"
"LEAVE-4537","PNR-1908","Maternity/Paternity","2022-03-17","2022-03-21","5"
"LEAVE-4538","PNR-1908","Vacation"," 2018-04-20 "," 2018-04-22 ","3"
"LEAVE-4539","PNR-1908","","#N/A","2022-04-22","10"
"LEAVE-4540","PNR-1908","Sick Leave","","","3"
"LEAVE-4541","","Personal Leave","2024-03-20","2024-03-24","5"
" LEAVE-4542 ","PNR-1909","Sick Leave","2018-04-22","2018-04-23","2"
"LEAVE-4543","PNR-1909","Vacation","2020-09-22","2020-10-01","10"
" LEAVE-4544 ","PNR-1909","Vacation","2019-02-19","2019-02-21","3"
"LEAVE-4545","PNR-1909","Sick Leave","2022-03-20","2022-03-21","2"
"LEAVE-4546","PNR-1910","Vacation","2021-12-16","2021-12-16","1"
"LEAVE-4547","PNR-1910"," Vacation ","2020-11-10","2020-11-12","3"
"LEAVE-4548","PNR-1910","Vacation","2024-11-21","2024-11-22","2"
"LEAVE-4548","PNR-1910","Vacation","2024-11-21","2024-11-22","2"
"LEAVE-4549","PNR-1910","Personal Leave","2022-12-16","2022-12-17","2"
"LEAVE-4551","PNR-1911","Maternity/Paternity","2023-08-27","2023-08-28","2"
"LEAVE-4552","PNR-1911","Maternity/Paternity","2022-07-04","2022-07-13","10"
"LEAVE-4553","PNR-1911","Vacation","2025-05-30","2025-06-08","10"
" LEAVE-4554 ","PNR-1911","Personal Leave","2020-07-11","2020-07-12","2"
"LEAVE-4555","PNR-1911","Sick Leave","2019-12-22","2019-12-23","2"
"LEAVE-4556","PNR-1912","Maternity/Paternity","2024-05-18","2024-05-27","10"
"LEAVE-4557","PNR-1912","Vacation","2018-09-28","2018-10-07","10"
"#N/A","PNR-1912","Personal Leave","2024-09-01","2024-09-01","1"
"LEAVE-4559","PNR-1912","Personal Leave","2020-09-25","2020-09-29","5"
"LEAVE-4560","PNR-1912","Vacation","2019-03-09"," 2019-03-18 ","10"
"LEAVE-4561","PNR-1913","Sick Leave","2018-11-08","2018-11-17","10"
"LEAVE-4561","PNR-1913","Sick Leave","2018-11-08","2018-11-17","10"
"","PNR-1913","Maternity/Paternity","2018-05-05","2018-05-07","3"
"LEAVE-4563","PNR-1913","Maternity/Paternity","2018-05-05","2018-05-07","3"
"LEAVE-4565","PNR-1913","Maternity/Paternity","2024-08-29","2024-08-30","2"
"LEAVE-4566","PNR-1914","Maternity/Paternity","2025-09-30","2025-10-04","5"
"LEAVE-4567","PNR-1914","Personal Leave","2019-12-03","2019-12-12","10"
"","PNR-1914","Sick Leave","2023-05-15","2023-05-16","2"
"LEAVE-4569","PNR-1914","Sick Leave","2025-04-21","2025-04-22","2"
"LEAVE-4570","PNR-1914","Sick Leave","2024-03-26","2024-03-28","3"
"LEAVE-4571","PNR-1915","Vacation","2024-07-24","2024-07-26","3"
"LEAVE-4572","PNR-1915","","2025-01-17","","10"
"LEAVE-4573","PNR-1915","Sick Leave","2023-04-04","2023-04-05","2"
"LEAVE-4574","PNR-1915","Sick Leave","2022-05-02"," 2022-05-02 ","1"
"LEAVE-4575","PNR-1915","Sick Leave","2018-12-15","2018-12-16","2"
"LEAVE-4576","PNR-1916","Maternity/Paternity","2019-08-31","2019-09-09","10"
"LEAVE-4577","PNR-1916","Maternity/Paternity","2025-05-02","2025-05-03","2"
"LEAVE-4578","PNR-1916","Personal Leave","2019-10-24","2019-10-28","5"
"","PNR-1916","Personal Leave","2018-12-11","2018-12-12","2"
" LEAVE-4580 ","PNR-1916"," Vacation ","2020-05-14","2020-05-14","1"
"LEAVE-4581","PNR-1917","Maternity/Paternity","2020-05-21","2020-05-23","3"
"LEAVE-4582","PNR-1917","Maternity/Paternity","2019-03-03","2019-03-12","10"
" LEAVE-4583 ","PNR-1917","Personal Leave","2022-02-11","2022-02-13","3"
"LEAVE-4583","PNR-1917","Personal Leave","2022-02-11","2022-02-13","3"
"LEAVE-4585","PNR-1917","Personal Leave","2023-07-16","2023-07-17","2"
"LEAVE-4586","PNR-1918","Personal Leave","2019-03-02","2019-03-03","2"
"LEAVE-4587","PNR-1918","Personal Leave","2019-08-19","2019-08-21","3"
"LEAVE-4588","PNR-1918","Sick Leave","2024-12-18","2024-12-27","10"
"LEAVE-4589","PNR-1918","Maternity/Paternity","2018-05-19","2018-05-19","1"
"LEAVE-4590","PNR-1918","Sick Leave","2020-08-14","2020-08-14","1"
"LEAVE-4591","PNR-1919","Sick Leave","2019-11-21","2019-11-23","3"
"LEAVE-4592","PNR-1919","Sick Leave","2023-02-27","2023-03-08","10"
"LEAVE-4593","PNR-1919","Vacation","2022-12-17","2022-12-26","10"
"LEAVE-4594","PNR-1919"," Sick Leave ","2022-09-04","2022-09-13","10"
"LEAVE-4595"," PNR-1919 "," Maternity/Paternity ","2019-08-10","2019-08-14","5"
"LEAVE-4595","PNR-1919","Maternity/Paternity","2019-08-10","2019-08-14","5"
"LEAVE-4597","PNR-1920"," Personal Leave ","2022-07-29","2022-07-29","1"
"LEAVE-4598","PNR-1920","Maternity/Paternity","2020-01-08","2020-01-10","3"
"LEAVE-4599","PNR-1920","Maternity/Paternity","2023-06-29","2023-06-29","1"
"LEAVE-4600","PNR-1920","Personal Leave","2023-10-16","2023-10-18","3"
"LEAVE-4601","PNR-1921","Vacation","2020-01-21","2020-01-23","3"
"LEAVE-4602","PNR-1921","Maternity/Paternity","2022-01-16","2022-01-18","3"
"LEAVE-4603","PNR-1921","Vacation","2022-06-13","2022-06-22","10"
"LEAVE-4604"," PNR-1921 ","Sick Leave","2022-11-13","2022-11-13","1"
"LEAVE-4605","PNR-1921","Personal Leave"," 2019-04-19 ","2019-04-23","5"
"LEAVE-4606"," PNR-1922 ","Maternity/Paternity","2022-11-07","2022-11-16","10"
"LEAVE-4607","PNR-1922","Vacation","2023-09-15","2023-09-16","2"
"LEAVE-4608","PNR-1922","Vacation","2025-05-18","2025-05-20","3"
"LEAVE-4609","PNR-1922","Vacation","2020-06-28","2020-06-28","1"
"LEAVE-4610","PNR-1922","Personal Leave","2024-03-18","2024-03-19","2"
"LEAVE-4611","#N/A","Vacation","2025-08-16","2025-08-25","10"
"LEAVE-4612","PNR-1923","Personal Leave","2020-07-29","2020-08-07","10"
"LEAVE-4613","PNR-1923","Sick Leave","2019-10-29","2019-11-07","10"
"LEAVE-4614","PNR-1923","Personal Leave","2021-10-08","2021-10-17","10"
"LEAVE-4615","PNR-1923","Sick Leave","2021-01-30","2021-01-30","1"
"LEAVE-4616"," PNR-1924 ","Vacation","2023-10-06","2023-10-06","1"
"LEAVE-4616","PNR-1924","Vacation","2023-10-06","2023-10-06","1"
"LEAVE-4618","PNR-1924","Personal Leave","2023-04-28","2023-05-07","10"
"LEAVE-4619","PNR-1924","Vacation","2021-09-15","2021-09-16","2"
"LEAVE-4620","PNR-1924","Maternity/Paternity","2018-06-25","2018-06-27","3"
"LEAVE-4621","PNR-1925","Vacation","2024-07-07","2024-07-09","3"
"LEAVE-4622","PNR-1925","Maternity/Paternity","2025-06-16","2025-06-17","2"
"LEAVE-4623","PNR-1925","Sick Leave","2020-07-31","2020-08-09","10"
"LEAVE-4624","PNR-1925","Sick Leave","2023-08-24","2023-08-26","3"
"LEAVE-4624","PNR-1925","Sick Leave","2023-08-24","2023-08-26","3"
"LEAVE-4626","PNR-1926","Personal Leave","2023-03-09","2023-03-18","10"
"LEAVE-4627","PNR-1926","Maternity/Paternity","2024-09-25","2024-09-25","1"
"LEAVE-4628","PNR-1926","Sick Leave","2019-11-20","2019-11-20","1"
"LEAVE-4629","PNR-1926","Personal Leave","2019-08-21","2019-08-21","1"
"LEAVE-4630","PNR-1926","Maternity/Paternity","2020-01-24","2020-01-28","5"
"LEAVE-4631","PNR-1927","Vacation","2021-08-20","2021-08-22","3"
"LEAVE-4632","PNR-1927","Vacation","2023-03-27"," 2023-03-28 ","2"
"LEAVE-4633","PNR-1927","Maternity/Paternity","2022-06-29"," 2022-07-03 ","5"
"LEAVE-4634","PNR-1927","Personal Leave","2024-11-27","2024-12-01","5"
"LEAVE-4635","PNR-1927","Sick Leave","2020-09-15","2020-09-17","3"
"LEAVE-4636","PNR-1928","Sick Leave","2018-06-18","2018-06-18","1"
"LEAVE-4637","PNR-1928","Maternity/Paternity","2018-10-16","2018-10-16","1"
"LEAVE-4637","PNR-1928","Maternity/Paternity","2018-10-16","2018-10-16","1"
"LEAVE-4639","PNR-1928","Vacation","2025-10-05","2025-10-05","1"
"LEAVE-4640","PNR-1928","Vacation","2020-12-20","2020-12-22","3"
"LEAVE-4641","PNR-1929"," Sick Leave ","2023-06-14","2023-06-15","2"
"LEAVE-4642","PNR-1929","","2021-12-04"," 2021-12-04 ","1"
" LEAVE-4643 ","PNR-1929","Sick Leave","","2021-04-27","3"
"LEAVE-4644","PNR-1929","Maternity/Paternity","2025-05-28","2025-05-30","3"
"LEAVE-4645","PNR-1929","Vacation"," 2025-01-12 ","","5"
"LEAVE-4646","PNR-1930","Maternity/Paternity","2019-01-10","2019-01-14","5"
"LEAVE-4647","PNR-1930","Sick Leave","2023-12-15","2023-12-24",""
"LEAVE-4648","PNR-1930","Maternity/Paternity","2022-05-29","2022-05-29","1"
"LEAVE-4649","PNR-1930","Sick Leave"," 2020-12-18 ","2020-12-19","2"
"LEAVE-4650","PNR-1930","Maternity/Paternity","2022-06-21","2022-06-21","1"
"LEAVE-4651","PNR-1931","Sick Leave","2025-06-09","2025-06-18","10"
"LEAVE-4652","PNR-1931","Personal Leave","2023-03-11","2023-03-13","3"
"LEAVE-4653","PNR-1931","Vacation","2024-12-20","2024-12-21",""
"LEAVE-4654","PNR-1931","Maternity/Paternity","2025-04-04","2025-04-13","10"
"LEAVE-4655","PNR-1931"," Sick Leave ","2018-11-17","2018-11-21","5"
"LEAVE-4656","PNR-1932","Maternity/Paternity","2023-02-21","2023-02-23","3"
"LEAVE-4657","PNR-1932","Personal Leave","2021-03-06","2021-03-07","2"
"LEAVE-4658","PNR-1932","Sick Leave","2024-02-03","2024-02-07","5"
"LEAVE-4659","PNR-1932","Sick Leave","2018-09-13","2018-09-14","2"
"LEAVE-4660","PNR-1932","Vacation","2021-05-16","2021-05-20","5"
"LEAVE-4660","PNR-1932","Vacation","2021-05-16","2021-05-20","5"
"LEAVE-4662","PNR-1933","Maternity/Paternity","2024-10-11","2024-10-20","10"
"LEAVE-4663","PNR-1933","Personal Leave","2022-04-19","2022-04-21","3"
"LEAVE-4663","PNR-1933","Personal Leave","2022-04-19","2022-04-21","3"
"LEAVE-4665","PNR-1933","Personal Leave","","2023-04-07","1"
"LEAVE-4666","PNR-1934","Maternity/Paternity","2020-10-05","2020-10-06","2"
"","PNR-1934","Sick Leave","2019-09-15","2019-09-24","10"
"LEAVE-4668","PNR-1934","Vacation","2018-05-29","2018-05-30","2"
"LEAVE-4669","PNR-1934","Vacation","","2021-11-23","1"
"LEAVE-4670","PNR-1934","Maternity/Paternity","2021-04-13","2021-04-22","10"
"LEAVE-4671","PNR-1935","Vacation","2021-02-08","2021-02-10","3"
"LEAVE-4672","PNR-1935","Sick Leave","2021-07-30","2021-07-31","2"
"LEAVE-4673","PNR-1935","Maternity/Paternity","2024-03-28","2024-03-29","2"
"LEAVE-4674","PNR-1935","Vacation","2024-06-15","2024-06-24","10"
"LEAVE-4675","","Sick Leave","2018-12-18","2018-12-20","3"
"LEAVE-4676","PNR-1936","Personal Leave"," 2022-12-03 ","2022-12-04","2"
"LEAVE-4676","PNR-1936","Personal Leave","2022-12-03","2022-12-04","2"
"LEAVE-4678","PNR-1936","Sick Leave","2018-09-29","2018-10-01","3"
"LEAVE-4679","PNR-1936","Maternity/Paternity","2023-08-11","2023-08-11","1"
"LEAVE-4680","PNR-1936","Sick Leave","2020-03-05","2020-03-07","3"
"LEAVE-4680","PNR-1936","Sick Leave","2020-03-05","2020-03-07","3"
"LEAVE-4682","PNR-1937","Sick Leave","2018-09-24","2018-09-28","5"
"LEAVE-4683","PNR-1937"," Maternity/Paternity ","2021-07-03","2021-07-12","10"
" LEAVE-4684 ","PNR-1937","Maternity/Paternity","2024-08-19","2024-08-19","1"
"LEAVE-4685","PNR-1937","Personal Leave","2019-05-02","2019-05-04","3"
"LEAVE-4686","PNR-1938","Vacation","2025-06-18","2025-06-22","5"
"","PNR-1938","Maternity/Paternity","2023-04-22","2023-04-23","2"
"LEAVE-4688","PNR-1938","Sick Leave"," 2021-11-14 ","2021-11-14","1"
"LEAVE-4689","","Vacation","2025-01-03","2025-01-07","5"
"LEAVE-4690","PNR-1938","Sick Leave"," 2019-12-22 "," 2019-12-26 ","5"
"LEAVE-4691","PNR-1939","Sick Leave","2025-10-16","2025-10-18","3"
"LEAVE-4692","PNR-1939","Maternity/Paternity","","2025-09-26","1"
"LEAVE-4693","","Maternity/Paternity","2025-01-30","2025-01-31","2"
""," PNR-1939 ","Sick Leave","2019-06-21","2019-06-23","3"
"LEAVE-4695","PNR-1939","Sick Leave","2018-03-20","2018-03-29","10"
"LEAVE-4696","PNR-1940","Maternity/Paternity","2022-06-18","2022-06-18","1"
"LEAVE-4696","PNR-1940","Maternity/Paternity","2022-06-18","2022-06-18","1"
"LEAVE-4698","PNR-1940","Personal Leave","2025-10-11","2025-10-13","3"
"LEAVE-4699","PNR-1940","#N/A","2024-07-05","2024-07-07","3"
"LEAVE-4700","PNR-1940","Maternity/Paternity","","2024-12-01","3"
"LEAVE-4701","PNR-1941","Vacation","2024-09-01","2024-09-02","2"
"LEAVE-4702","PNR-1941","Sick Leave","2023-11-01","2023-11-02","2"
"LEAVE-4703","PNR-1941","Maternity/Paternity","2023-05-15","","5"
"","","Personal Leave","2022-06-18","2022-06-18","1"
"LEAVE-4705","PNR-1941","Vacation","2023-11-23","2023-11-27","5"
"LEAVE-4706","PNR-1942","Sick Leave","2024-01-21","2024-01-30","10"
"LEAVE-4707","PNR-1942","Personal Leave","2022-02-12","2022-02-12","1"
"LEAVE-4708","PNR-1942","Personal Leave","2024-05-09","2024-05-09","1"
"LEAVE-4709"," PNR-1942 ","Sick Leave","2021-10-09","2021-10-11","3"
"LEAVE-4710","PNR-1942","Sick Leave","2020-12-17","2020-12-21","5"
"LEAVE-4711","PNR-1943","Maternity/Paternity","2025-09-16","2025-09-20","5"
"LEAVE-4711","PNR-1943","Maternity/Paternity","2025-09-16","2025-09-20","5"
"LEAVE-4713","PNR-1943","Sick Leave","2024-06-06","","3"
"LEAVE-4714","PNR-1943","Personal Leave","2022-09-28","2022-09-28",""
"LEAVE-4714","PNR-1943","Personal Leave","2022-09-28","2022-09-28","1"
"LEAVE-4716","PNR-1944","Personal Leave","2018-01-18","2018-01-27","10"
"LEAVE-4717","PNR-1944","Personal Leave","2020-10-14","2020-10-14","1"
"LEAVE-4718","PNR-1944","Personal Leave","2024-11-09","#N/A","3"
"LEAVE-4719","PNR-1944","Personal Leave","2022-12-01","2022-12-02","2"
"LEAVE-4720","PNR-1944","Maternity/Paternity","2023-03-05","2023-03-06","2"
"LEAVE-4721"," PNR-1945 ","Personal Leave","2020-09-06","2020-09-07","2"
"LEAVE-4722","PNR-1945","Vacation","2021-04-06","2021-04-15","10"
"LEAVE-4723","PNR-1945","Sick Leave","2022-02-11","2022-02-13","3"
"LEAVE-4724","PNR-1945","Sick Leave","2019-01-05","2019-01-14","10"
"LEAVE-4725","PNR-1945","Maternity/Paternity","2021-05-15","2021-05-24","10"
"LEAVE-4726","PNR-1946","Vacation","2020-01-12","2020-01-12","1"
"LEAVE-4727","PNR-1946","Maternity/Paternity","2022-09-10","2022-09-10","1"
"LEAVE-4728","PNR-1946","Sick Leave","2024-01-31","2024-02-04","5"
"LEAVE-4729","PNR-1946","Personal Leave","2023-04-05","2023-04-05","1"
"LEAVE-4730","PNR-1946","Maternity/Paternity","2019-12-08","2019-12-08","1"
"LEAVE-4731","PNR-1947","Personal Leave","2019-04-01","2019-04-02","2"
"LEAVE-4732","","Vacation","2018-12-31","2019-01-09","10"
"LEAVE-4733","PNR-1947","Sick Leave","2023-12-06","2023-12-06","1"
"LEAVE-4734","PNR-1947","Vacation","2020-02-22","2020-02-24","3"
"LEAVE-4735","PNR-1947","Sick Leave","2019-03-17","2019-03-18","2"
"LEAVE-4736","PNR-1948","Sick Leave","2019-11-07","2019-11-11","5"
" LEAVE-4737 ","PNR-1948","Personal Leave","2023-10-21","2023-10-30","10"
"LEAVE-4738","PNR-1948","Maternity/Paternity","2021-01-17","2021-01-19","3"
"LEAVE-4739","PNR-1948","Personal Leave","2025-02-04","2025-02-05","2"
"LEAVE-4740","PNR-1948","Sick Leave","2024-11-15","2024-11-19","5"
"LEAVE-4741","","Maternity/Paternity","2024-01-14","2024-01-15","2"
"LEAVE-4742","PNR-1949","Personal Leave","2019-05-09","2019-05-11","3"
"","PNR-1949","Personal Leave","2022-03-02","2022-03-02","1"
"LEAVE-4744","PNR-1949","Sick Leave","2020-09-20","2020-09-22","3"
"LEAVE-4745","PNR-1949","Vacation","2021-06-10","2021-06-14","5"
"LEAVE-4746","PNR-1950","Personal Leave","2021-02-25","2021-03-06","10"
"LEAVE-4747","PNR-1950","Personal Leave","2025-08-16","2025-08-16","1"
"","PNR-1950","Personal Leave","2022-11-03"," 2022-11-12 ","10"
"LEAVE-4749","PNR-1950","Maternity/Paternity","2024-10-31","2024-11-02","3"
"LEAVE-4750","PNR-1950","Maternity/Paternity","2022-11-01","2022-11-10","10"
"LEAVE-4751","PNR-1951","Maternity/Paternity","2022-11-30","2022-12-01","2"
" LEAVE-4752 ","PNR-1951","Vacation","2020-11-29","2020-11-29","1"
"LEAVE-4753","PNR-1951","Sick Leave","","2018-06-13","3"
"LEAVE-4754","PNR-1951","#N/A","2025-10-19","2025-10-28","10"
"LEAVE-4755","PNR-1951","Personal Leave","2020-01-21","2020-01-22","2"
"LEAVE-4756","PNR-1952","Sick Leave","2018-10-22","2018-10-26","5"
"LEAVE-4757"," PNR-1952 ","Maternity/Paternity","2023-06-24","","3"
"LEAVE-4758"," PNR-1952 ","","2019-10-29","2019-11-07","10"
"LEAVE-4759","PNR-1952","Sick Leave","2021-07-14","2021-07-18",""
"LEAVE-4760","PNR-1952","Sick Leave"," 2021-07-26 ","2021-07-30","5"
"LEAVE-4761","PNR-1953","Maternity/Paternity","2021-07-17","2021-07-17","1"
"LEAVE-4762","PNR-1953","Maternity/Paternity","2025-03-21","2025-03-22","2"
"LEAVE-4763","PNR-1953","Vacation"," 2023-09-08 ","2023-09-08","1"
"LEAVE-4764","PNR-1953","Personal Leave","2019-05-06","2019-05-06","1"
"LEAVE-4765","PNR-1953","Maternity/Paternity","2023-03-23","2023-04-01","10"
"LEAVE-4766"," PNR-1954 ","Sick Leave","2025-06-01","2025-06-03","3"
" LEAVE-4767 ","PNR-1954","Sick Leave","2021-01-29","","3"
"LEAVE-4768","PNR-1954","Personal Leave","2021-10-28","2021-10-30",""
"LEAVE-4769","PNR-1954","Personal Leave","2023-05-28","2023-06-06","10"
"LEAVE-4770","PNR-1954","Personal Leave","2024-08-16","2024-08-16","1"
"","","Sick Leave","2024-11-12","2024-11-14",""
"LEAVE-4772","PNR-1955","Personal Leave","2019-10-22","2019-10-26","5"
"LEAVE-4773","","Maternity/Paternity","2019-04-25","2019-04-26","2"
"LEAVE-4774","PNR-1955","","2025-05-05","2025-05-09","5"
"LEAVE-4775","PNR-1955","Maternity/Paternity","2025-05-23","2025-05-24","2"
"LEAVE-4775","PNR-1955","Maternity/Paternity","2025-05-23","2025-05-24","2"
"LEAVE-4777"," PNR-1956 ","Vacation","2020-04-04","2020-04-13","10"
"LEAVE-4778","PNR-1956","Maternity/Paternity","2025-10-07","2025-10-07","1"
"LEAVE-4779","PNR-1956","Sick Leave","2018-02-11","2018-02-12","2"
"LEAVE-4780","PNR-1956","Maternity/Paternity","2025-01-02","2025-01-11","10"
"LEAVE-4781","PNR-1957","Sick Leave","","2022-02-16","10"
"LEAVE-4781","PNR-1957","Sick Leave","2022-02-07","2022-02-16","10"
"LEAVE-4783","PNR-1957","Sick Leave","2018-04-15","2018-04-24","10"
"LEAVE-4784","PNR-1957","Vacation","2019-05-16","2019-05-20","5"
"LEAVE-4785","PNR-1957","Personal Leave",""," 2019-09-12 ","10"
