CandidateID,PositionID,JobTitle,ApplicationDate,Source,Stage,DateatStage
"CAND-9232","POS-217","","2025-10-15","LinkedIn","Interview 2","2025-11-01"
"CAND-9233","#N/A","Regional Sales","#N/A"," Indeed ","Offer"," 2025-11-03 "
"CAND-9234"," POS-217 "," Regional Sales "," 2025-10-15 "," Company Website ","Hired","2025-11-09"
" CAND-9235 ","POS-217","Regional Sales","2025-09-24",""," Applied ","2025-09-24"
" CAND-9236 ","POS-217","Regional Sales","2025-09-24","LinkedIn","Screened"," 2025-09-30 "
"CAND-9236","POS-217","Regional Sales","2025-09-24","LinkedIn","Screened","2025-09-30"
"CAND-9238","POS-217","Regional Sales","2025-09-24","LinkedIn","","2025-10-10"
"CAND-9238","POS-217","Regional Sales","2025-09-24","LinkedIn","Interview 2","2025-10-10"
"CAND-9240","POS-217"," Regional Sales ","","Indeed","Rejected","#N/A"
"CAND-9241","POS-217","Regional Sales","2025-10-14"," LinkedIn ","Applied","2025-10-14"
"CAND-9242","POS-217","Regional Sales"," 2025-10-14 ","Job Fair","",""
"CAND-9243","POS-217","Regional Sales","#N/A","Job Fair","#N/A","2025-10-27"
"CAND-9244","POS-217","Regional Sales","2025-10-14","Company Website","Interview 2","2025-10-29"
"CAND-9245","POS-217"," Regional Sales ","2025-10-14","LinkedIn"," Offer ","2025-11-05"
"","POS-217","Regional Sales","2025-10-14","Company Website","","2025-11-12"
"CAND-9247","POS-218","Research","#N/A","Job Fair",""," 2025-09-17 "
"CAND-9247","POS-218","Research","2025-09-17","Job Fair","Applied","2025-09-17"
" CAND-9249 ","POS-218","Research","2025-10-10"," Company Website ","Applied"," 2025-10-10 "
"CAND-9249","POS-218","Research","2025-10-10","Company Website","Applied","2025-10-10"
"CAND-9251","POS-218","Research","2025-09-26","Job Fair","Rejected","#N/A"
"CAND-9251","POS-218","Research","2025-09-26","Job Fair","Rejected","2025-09-26"
"CAND-9253"," POS-218 ","Research","2025-09-21","LinkedIn","Rejected"," 2025-09-24 "
"CAND-9254","POS-218","Research","2025-08-24","Employee Referral","Applied","2025-08-24"
"CAND-9255"," POS-218 ","Research","2025-08-24","Employee Referral","Screened",""
"CAND-9256","POS-218","Research","","","Interview 1",""
"CAND-9257","POS-218","Research","","Employee Referral","Interview 2","2025-09-09"
"CAND-9258","POS-218","Research"," 2025-08-24 ","Job Fair"," Rejected ","2025-09-14"
"CAND-9259","POS-218","Research"," 2025-10-02 ","Indeed","","2025-10-02"
"CAND-9260","","Research","2025-10-02","Indeed","Rejected","2025-10-08"
"CAND-9261","POS-218","","2025-09-30"," Indeed ","Rejected","2025-09-30"
"CAND-9262","POS-218"," Research ","","","#N/A","2025-09-12"
"CAND-9263","POS-218","","2025-09-12","#N/A","Rejected","2025-09-16"
"CAND-9264","POS-218","Research"," 2025-09-29 ","Job Fair","Rejected","2025-09-29"
"CAND-9265","POS-218","Research"," 2025-10-10 ","LinkedIn","Rejected","2025-10-10"
"CAND-9266","#N/A","Research"," 2025-09-19 ","","Applied","2025-09-19"
"CAND-9267","POS-218","Research","2025-09-19","LinkedIn","Rejected","2025-09-21"
"CAND-9268","","IT","2025-10-05","Job Fair","",""
"CAND-9269","POS-219","IT","2025-09-01","Indeed","Applied","2025-09-01"
"CAND-9270","","IT","2025-09-01","Employee Referral","Screened","2025-09-06"
"CAND-9270","POS-219","IT","2025-09-01","Employee Referral","Screened","2025-09-06"
"CAND-9272","POS-219","#N/A","2025-09-01"," Job Fair ","Rejected","2025-09-14"
"CAND-9273","POS-219","IT","2025-10-05"," Company Website ","Applied","2025-10-05"
"CAND-9274","POS-219","IT","2025-10-05","Indeed"," Screened ","2025-10-08"
""," POS-219 ","IT","2025-10-05"," LinkedIn ","Interview 1","2025-10-11"
"CAND-9276","POS-219","IT","2025-10-05"," Indeed ","Rejected","2025-10-13"
"CAND-9276","POS-219","IT","2025-10-05","Indeed","Rejected","2025-10-13"
"CAND-9278","POS-219","","2025-08-14"," Company Website ","Applied","2025-08-14"
"CAND-9278","POS-219","IT","2025-08-14","Company Website","Applied","2025-08-14"
"CAND-9280","POS-219"," IT "," 2025-08-07 ","LinkedIn"," Applied ","2025-08-07"
"CAND-9281","POS-219","IT","2025-08-07"," Job Fair ","Screened","#N/A"
"CAND-9281","POS-219","IT","2025-08-07","Job Fair","Screened","2025-08-11"
"CAND-9283","POS-219","IT",""," Employee Referral ","Rejected","2025-08-19"
"CAND-9283","POS-219","IT","2025-08-07","Employee Referral","Rejected","2025-08-19"
"CAND-9284","POS-219","IT","2025-10-02","Indeed","Applied","2025-10-02"
"CAND-9285","POS-219","IT","2025-10-02","Indeed","Screened","2025-10-04"
"CAND-9286","POS-219","IT","2025-10-02","Job Fair","Interview 1","2025-10-07"
"CAND-9288","POS-219","IT","2025-10-02","Company Website","","2025-10-16"
"CAND-9289","POS-219","IT","2025-10-02","LinkedIn","Hired"," 2025-10-20 "
""," POS-219 ","IT","2025-09-08","LinkedIn","Rejected"," 2025-09-08 "
"CAND-9291","","IT","2025-10-13","Job Fair","Applied","2025-10-13"
"CAND-9292","POS-219","IT","#N/A","LinkedIn"," Rejected "," 2025-10-18 "
"CAND-9293","POS-219","IT"," 2025-08-15 ","Job Fair","","2025-08-15"
"CAND-9294","POS-219","IT"," 2025-08-15 ","Job Fair","Screened","2025-08-18"
"CAND-9294","POS-219","IT","2025-08-15","Job Fair","Screened","2025-08-18"
"CAND-9296","#N/A","","2025-08-15","LinkedIn","Rejected","2025-08-27"
"CAND-9297","POS-219","IT","2025-08-18",""," Rejected ","2025-08-18"
"CAND-9298","POS-219","IT","2025-07-27","Job Fair","Applied","2025-07-27"
"CAND-9299","POS-219","IT"," 2025-07-27 ","Indeed","Screened"," 2025-07-29 "
"","POS-219","IT","2025-07-27","LinkedIn","Interview 1","2025-08-02"
" CAND-9301 ","POS-219"," IT ","2025-07-27","Employee Referral","Interview 2","2025-08-06"
"CAND-9302","POS-219","IT","2025-07-27","Indeed","Offer","2025-08-12"
"CAND-9303"," POS-219 ","IT","","LinkedIn"," Hired ","2025-08-14"
"CAND-9304","POS-219","#N/A","2025-09-13","","Rejected","2025-09-13"
"CAND-9304","POS-219","IT","2025-09-13","LinkedIn","Rejected","2025-09-13"
" CAND-9306 ","","IT","","Employee Referral","Screened"," 2025-09-04 "
"#N/A","POS-219","IT","2025-09-02","LinkedIn","","2025-09-10"
"CAND-9308","POS-219","IT","2025-09-02","Employee Referral","Rejected"," 2025-09-14 "
"CAND-9309","POS-219","#N/A","2025-10-03","Job Fair","Rejected","2025-10-03"
" CAND-9310 ","#N/A","IT","2025-07-31","Job Fair",""," 2025-07-31 "
"CAND-9311","POS-220","QC","2025-08-16","LinkedIn","#N/A","2025-08-16"
"CAND-9312","POS-220"," QC ","2025-08-16","Employee Referral","Screened","2025-08-19"
"CAND-9312","POS-220","QC","2025-08-16","Employee Referral","Screened","2025-08-19"
"CAND-9314","POS-220","","2025-08-16","","Interview 2"," 2025-08-26 "
"CAND-9315"," POS-220 ","QC","2025-08-16","Company Website"," Offer ","2025-08-30"
"","POS-220","#N/A","2025-08-16","Indeed","Hired","#N/A"
"","POS-220"," QC ","2025-08-16","Employee Referral","Applied"," 2025-08-16 "
"CAND-9317","POS-220","QC","2025-08-16","Employee Referral","Applied","2025-08-16"
"CAND-9319"," POS-220 ","QC","2025-08-16","Job Fair","Interview 1","2025-08-23"
"CAND-9320","POS-220","QC","2025-08-16","Company Website","Rejected","2025-08-28"
"CAND-9321","","QC","2025-10-08","LinkedIn","Applied",""
"","POS-220","QC","2025-10-08","Employee Referral","Screened",""
"","POS-220","QC","#N/A","LinkedIn"," Interview 1 ","2025-10-15"
" CAND-9324 "," POS-220 ","QC","","Employee Referral"," Interview 2 ","2025-10-21"
"CAND-9325","POS-220","QC","2025-10-08","Job Fair","Offer","2025-10-26"
"CAND-9326","POS-220","","2025-10-08","Employee Referral","Hired","2025-10-30"
"CAND-9326","POS-220","QC","2025-10-08","Employee Referral","Hired","2025-10-30"
"CAND-9328","POS-220","QC","2025-10-19","Employee Referral","Applied","2025-10-19"
"CAND-9329","POS-220","QC"," 2025-10-19 ","Employee Referral","","2025-10-22"
"CAND-9330","POS-220","","2025-10-26","Employee Referral"," Applied ","2025-10-26"
" CAND-9331 ","POS-220","QC","2025-10-26"," Company Website ","Screened","2025-10-28"
"CAND-9332","POS-220","QC","2025-10-26","Company Website","Interview 1","2025-11-03"
"CAND-9333","POS-220","","2025-10-26","Employee Referral"," Interview 2 ","2025-11-10"
" CAND-9334 "," POS-220 ","QC","2025-10-26","Company Website","Offer","2025-11-16"
" CAND-9335 ","",""," 2025-10-26 ","Company Website","Hired","2025-11-23"
"CAND-9336","POS-220","QC","2025-09-29","Job Fair"," Applied ","2025-09-29"
"CAND-9337","POS-220","QC","2025-09-29","Job Fair","Screened","2025-10-05"
"CAND-9338","POS-220","QC"," 2025-09-29 ","Employee Referral","Rejected","2025-10-09"
"CAND-9339","","QC","2025-08-08","Employee Referral","Applied","2025-08-08"
"CAND-9340","POS-220","QC","2025-08-08","Employee Referral","Rejected","2025-08-14"
"CAND-9341","POS-220","QC","2025-10-23","","Applied","2025-10-23"
"CAND-9342","","QC"," 2025-10-23 ","Indeed","Rejected",""
"CAND-9343","POS-220","QC","2025-09-08","Job Fair","Applied","2025-09-08"
"","POS-220","QC","2025-09-08","LinkedIn","","#N/A"
"CAND-9345","POS-220","QC","2025-09-03"," Company Website "," Rejected "," 2025-09-03 "
"CAND-9345","POS-220","QC","2025-09-03","Company Website","Rejected","2025-09-03"
"CAND-9347","POS-220","QC","2025-10-29","LinkedIn","Rejected","2025-10-29"
" CAND-9348 ","POS-220","QC","2025-08-08","LinkedIn","Applied","2025-08-08"
"CAND-9349","POS-220","QC","2025-08-08","#N/A",""," 2025-08-12 "
"CAND-9350",""," QC ","2025-10-24","Job Fair","Applied","2025-10-24"
"CAND-9351"," POS-220 ","QC","","Company Website","Screened",""
"CAND-9352","POS-220","QC","2025-10-24","Employee Referral","Rejected"," 2025-10-31 "
" CAND-9353 "," POS-220 ","QC","2025-08-15","Job Fair","Applied","2025-08-15"
"CAND-9354","POS-220","QC","2025-08-15","Job Fair","Screened","2025-08-17"
"CAND-9355","POS-220","QC","2025-08-15","Job Fair","Interview 1"," 2025-08-19 "
"CAND-9355","POS-220","QC","2025-08-15","Job Fair","Interview 1","2025-08-19"
"CAND-9357","POS-220","","2025-08-15"," Indeed ",""," 2025-08-31 "
"CAND-9358","POS-220","QC","2025-08-15","Job Fair","","2025-09-06"
" CAND-9359 "," POS-220 ","QC","","Job Fair","Applied","2025-08-08"
" CAND-9360 ","POS-220"," QC ","2025-08-08","Employee Referral","Rejected","2025-08-12"
"CAND-9361"," POS-220 ","QC","2025-09-01","Company Website","Applied","2025-09-01"
"CAND-9362","","QC","2025-09-01","","Rejected",""
"CAND-9363","POS-220","QC","2025-10-20","Employee Referral","#N/A","2025-10-20"
"CAND-9364","POS-220","QC"," 2025-10-20 ",""," Screened ","2025-10-26"
"CAND-9365","POS-220","QC","2025-10-20","Employee Referral","Interview 1","2025-10-29"
"CAND-9365","POS-220","QC","2025-10-20","Employee Referral","Interview 1","2025-10-29"
"CAND-9367","POS-220","QC","2025-09-17","LinkedIn","Applied","#N/A"
"CAND-9368","POS-220","QC","2025-09-17","LinkedIn","Screened","2025-09-20"
"CAND-9369","","QC"," 2025-09-17 ","Company Website","Interview 1",""
"CAND-9370","POS-220"," QC ","2025-09-17","Employee Referral","#N/A",""
"CAND-9371","POS-220"," QC ","2025-09-17","LinkedIn","Offer","2025-10-02"
"CAND-9371","POS-220","QC","2025-09-17","LinkedIn","Offer","2025-10-02"
"CAND-9373","POS-221","QC","2025-08-29","LinkedIn","Applied"," 2025-08-29 "
"CAND-9374","#N/A","QC","2025-08-29","Employee Referral","Screened","2025-09-05"
"#N/A","POS-221","QC","2025-08-29","Employee Referral","Rejected","2025-09-10"
"CAND-9376","POS-221","QC","2025-10-03","","Applied","2025-10-03"
"CAND-9376","POS-221","QC","2025-10-03","Indeed","Applied","2025-10-03"
"CAND-9378","POS-221","QC","2025-09-03","Company Website","Applied","2025-09-03"
"CAND-9379","POS-221",""," 2025-09-03 ","Indeed","Screened","2025-09-10"
"CAND-9380","POS-221","QC","2025-09-03","Indeed","Interview 1","2025-09-13"
"CAND-9381","POS-221","","2025-09-03","Company Website"," Interview 2 ","2025-09-20"
"CAND-9381","POS-221","QC","2025-09-03","Company Website","Interview 2","2025-09-20"
" CAND-9383 ","POS-221","QC","2025-09-03","Indeed","Hired","2025-10-03"
"CAND-9384","","QC"," 2025-07-25 ","Employee Referral","Applied","2025-07-25"
" CAND-9385 ","POS-221"," QC ","","Indeed","Rejected","2025-07-28"
"CAND-9386"," POS-221 ",""," 2025-08-02 ","Company Website"," Rejected "," 2025-08-02 "
"CAND-9386","POS-221","QC","2025-08-02","Company Website","Rejected","2025-08-02"
"CAND-9388","POS-221","QC","2025-09-14","Company Website","Rejected"," 2025-09-16 "
"CAND-9389"," POS-221 ","QC","2025-10-14","Indeed","Applied","2025-10-14"
"CAND-9390","POS-221","QC","2025-10-14","Job Fair","Rejected","2025-10-20"
"CAND-9391"," POS-221 ","","#N/A"," Job Fair ","Applied",""
"CAND-9392","POS-221","QC","2025-08-18","Company Website"," Screened ","2025-08-21"
"CAND-9393","POS-221","QC","2025-08-18","Indeed","Interview 1","2025-08-28"
"CAND-9394","POS-221",""," 2025-08-18 ","Company Website","#N/A"," 2025-09-02 "
"CAND-9394","POS-221","QC","2025-08-18","Company Website","Interview 2","2025-09-02"
"CAND-9395","POS-221","QC","2025-08-18","Indeed","Offer","2025-09-07"
"CAND-9397","POS-221","QC","2025-07-21","LinkedIn","Rejected","2025-07-21"
"CAND-9398","POS-221","","2025-09-27","Indeed","Applied","2025-09-27"
"CAND-9398","POS-221","QC","2025-09-27","Indeed","Applied","2025-09-27"
" CAND-9400 ","POS-221","QC","2025-09-27","Job Fair","Interview 1","2025-10-03"
"","#N/A","QC","2025-09-27","","Interview 2","2025-10-07"
"CAND-9401","POS-221","QC","2025-09-27","Company Website","Interview 2","2025-10-07"
"CAND-9402","POS-221","QC","2025-09-27","Company Website","Offer","2025-10-10"
" CAND-9404 ","POS-221","QC"," 2025-07-20 ","Employee Referral","Rejected","2025-07-20"
"CAND-9405","POS-221"," QC ","2025-08-01","Employee Referral","Rejected","2025-08-01"
"CAND-9406","POS-221","QC","2025-10-02","","Applied","2025-10-02"
"CAND-9407","POS-221","QC","2025-10-02"," Job Fair ",""," 2025-10-05 "
"","POS-221","QC","","Employee Referral","","2025-10-12"
"CAND-9409","POS-221","QC"," 2025-10-02 ","Job Fair","Rejected","2025-10-17"
"CAND-9409","POS-221","QC","2025-10-02","Job Fair","Rejected","2025-10-17"
"CAND-9410","POS-221","QC","2025-10-24","Indeed","Rejected","2025-10-24"
"CAND-9412","POS-221","QC","2025-08-13","Company Website","Applied","2025-08-13"
"CAND-9413","POS-221","QC","2025-08-13","Indeed","","2025-08-18"
"CAND-9414","POS-221","QC","2025-08-13","Employee Referral","Rejected","2025-08-25"
"CAND-9415","POS-222","IT","2025-09-04","Indeed","Rejected","2025-09-04"
"CAND-9416","POS-222","IT","2025-09-16","LinkedIn","Applied","2025-09-16"
"CAND-9417","POS-222","IT","2025-09-16","Indeed","Rejected",""
" CAND-9418 ","POS-222"," IT ","2025-10-17","Indeed","Applied","2025-10-17"
"","POS-222","","2025-10-17","Company Website","Screened",""
"","POS-222","IT","2025-10-17","#N/A","Interview 1","2025-10-30"
"CAND-9420","POS-222","IT","2025-10-17","Job Fair","Interview 1","2025-10-30"
"CAND-9422","POS-222"," IT ","2025-10-02","","Applied","2025-10-02"
"","POS-222",""," 2025-10-02 ","Company Website","Screened","2025-10-04"
" CAND-9424 ","","IT","2025-10-02","","Rejected","2025-10-06"
"#N/A","POS-222","IT","2025-08-18","Employee Referral"," Rejected ","2025-08-18"
"CAND-9426","POS-222"," IT ","2025-09-10","Job Fair","Rejected","2025-09-10"
"CAND-9426","POS-222","IT","2025-09-10","Job Fair","Rejected","2025-09-10"
"CAND-9427","POS-222","IT","2025-10-01","Company Website","Applied","2025-10-01"
"CAND-9428","POS-222","IT","2025-10-01","Employee Referral","Rejected","2025-10-04"
" CAND-9430 ","POS-222","IT","2025-07-24","Job Fair","Screened","2025-07-28"
"#N/A","POS-222","IT","2025-07-24"," Indeed ","Interview 1","2025-08-01"
"CAND-9431","POS-222","IT","2025-07-24","Indeed","Interview 1","2025-08-01"
"CAND-9432","POS-222","IT","2025-07-24","Employee Referral","Rejected","2025-08-04"
"CAND-9434","POS-222","#N/A","2025-08-26","Indeed","","2025-08-31"
"CAND-9434","POS-222","IT","2025-08-26","Indeed","Screened","2025-08-31"
"CAND-9436","","IT","2025-08-26","Job Fair","Interview 2","2025-09-08"
"CAND-9437","POS-222","IT","2025-08-26","LinkedIn","","2025-09-14"
"CAND-9438","#N/A","IT","2025-08-11","#N/A","Applied",""
"CAND-9439","POS-222","IT","2025-08-11","Employee Referral","Screened"," 2025-08-15 "
"CAND-9440","POS-222","IT"," 2025-08-11 "," Job Fair ","Interview 1"," 2025-08-19 "
"CAND-9441","POS-222"," IT ","2025-08-11","","Interview 2","2025-08-25"
"CAND-9441","POS-222","IT","2025-08-11","Indeed","Interview 2","2025-08-25"
"CAND-9443","POS-222","IT"," 2025-08-03 ","Job Fair","Rejected"," 2025-08-03 "
"CAND-9444",""," IT ","2025-08-06","LinkedIn","Rejected","2025-08-06"
"CAND-9445","POS-222","IT","2025-07-27","Indeed"," Applied ","2025-07-27"
" CAND-9446 ","POS-222","IT","2025-07-27","Job Fair","Rejected","2025-08-03"
"CAND-9446","POS-222","IT","2025-07-27","Job Fair","Rejected","2025-08-03"
"CAND-9448","POS-223","Marketing"," 2025-07-28 ","Company Website"," Applied ","2025-07-28"
"CAND-9449","POS-223","Marketing","#N/A","","Screened","2025-08-03"
" CAND-9450 ","POS-223","Marketing"," 2025-07-28 ","Employee Referral","",""
"CAND-9451","","Marketing","2025-07-28",""," Interview 2 ","2025-08-09"
""," POS-223 ","#N/A","2025-07-28","Company Website","Offer","2025-08-12"
"CAND-9453","POS-223"," Marketing ","2025-07-28","Indeed","","2025-08-14"
"CAND-9454","","Marketing"," 2025-10-03 ","","Applied","2025-10-03"
"CAND-9454","POS-223","Marketing","2025-10-03","Indeed","Applied","2025-10-03"
"CAND-9455","POS-223","Marketing","2025-10-03","Company Website","Screened","2025-10-08"
"CAND-9457",""," Marketing "," 2025-09-10 ","Indeed","Applied","2025-09-10"
"CAND-9458","POS-223",""," 2025-09-10 ","Indeed","Screened","2025-09-17"
"CAND-9459","POS-223"," Marketing ","2025-09-10","LinkedIn","Interview 1"," 2025-09-21 "
"CAND-9460","#N/A"," Marketing ","#N/A","Job Fair","Interview 2","2025-09-23"
"CAND-9461","","Marketing","2025-09-10","Job Fair","Rejected","2025-09-26"
"CAND-9462","POS-223","Marketing","2025-09-28"," LinkedIn ","Rejected"," 2025-09-28 "
"CAND-9463","POS-223","","2025-10-09","Company Website"," Applied ","2025-10-09"
"CAND-9463","POS-223","Marketing","2025-10-09","Company Website","Applied","2025-10-09"
"CAND-9465","POS-223","Marketing"," 2025-10-09 ","Employee Referral","Interview 1",""
"CAND-9466","POS-223",""," 2025-10-09 ","LinkedIn","Interview 2"," 2025-10-25 "
"CAND-9466","POS-223","Marketing","2025-10-09","LinkedIn","Interview 2","2025-10-25"
"CAND-9467","POS-223","Marketing","2025-10-09","Employee Referral","Rejected","2025-10-27"
"CAND-9469",""," Marketing ","2025-09-22",""," Screened ","2025-09-24"
"CAND-9469","POS-223","Marketing","2025-09-22","Company Website","Screened","2025-09-24"
"CAND-9470","POS-223","Marketing","2025-09-22","Employee Referral","Interview 1","2025-09-26"
"CAND-9472","POS-223","Marketing","2025-09-22","","Offer","2025-10-09"
"CAND-9472","POS-223","Marketing","2025-09-22","Company Website","Offer","2025-10-09"
"","POS-223","Marketing","2025-07-05"," Employee Referral ","Applied","2025-07-05"
"CAND-9475","POS-223","Marketing",""," Company Website ","Screened","2025-07-12"
"CAND-9475","POS-223","Marketing","2025-07-05","Company Website","Screened","2025-07-12"
"CAND-9476","POS-223","Marketing","2025-07-05","Company Website","Rejected","2025-07-17"
